spec,error,class,className,method
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
SecretKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162),scala:162),org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createWritableChannel(CryptoStreamUtils.scala:74),scala:74),org.apache.spark.security.CryptoStreamUtils$.createWritableChannel(CryptoStreamUtils.scala:74)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104),scala:104),org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104)
SecretKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162),scala:162),org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104),scala:104),org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104),scala:104),org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104)
SecretKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162),scala:162),org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104),scala:104),org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104),scala:104),org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104)
SecretKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162),scala:162),org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104),scala:104),org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119),scala:119),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119)
KeyGeneratorSpec,UnsafeAlgorithm,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119),scala:119),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119)
KeyGeneratorSpec,UnsafeAlgorithm,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119),scala:119),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119)
KeyGeneratorSpec,UnsafeAlgorithm,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createCryptoOutputStream(CryptoStreamUtils.scala:58),scala:58),org.apache.spark.security.CryptoStreamUtils$.createCryptoOutputStream(CryptoStreamUtils.scala:58)
SecretKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162),scala:162),org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createCryptoInputStream(CryptoStreamUtils.scala:88),scala:88),org.apache.spark.security.CryptoStreamUtils$.createCryptoInputStream(CryptoStreamUtils.scala:88)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119),scala:119),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119)
KeyGeneratorSpec,UnsafeAlgorithm,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createCryptoInputStream(CryptoStreamUtils.scala:88),scala:88),org.apache.spark.security.CryptoStreamUtils$.createCryptoInputStream(CryptoStreamUtils.scala:88)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119),scala:119),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:119)
KeyGeneratorSpec,UnsafeAlgorithm,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120),scala:120),org.apache.spark.security.CryptoStreamUtils$.createKey(CryptoStreamUtils.scala:120)
SecretKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162),scala:162),org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createCryptoOutputStream(CryptoStreamUtils.scala:58),scala:58),org.apache.spark.security.CryptoStreamUtils$.createCryptoOutputStream(CryptoStreamUtils.scala:58)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createCryptoInputStream(CryptoStreamUtils.scala:88),scala:88),org.apache.spark.security.CryptoStreamUtils$.createCryptoInputStream(CryptoStreamUtils.scala:88)
SecretKeySpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162),scala:162),org.apache.spark.security.CryptoStreamUtils$CryptoParams.<init>(CryptoStreamUtils.scala:162)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createWritableChannel(CryptoStreamUtils.scala:74),scala:74),org.apache.spark.security.CryptoStreamUtils$.createWritableChannel(CryptoStreamUtils.scala:74)
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104),scala:104),org.apache.spark.security.CryptoStreamUtils$.createReadableChannel(CryptoStreamUtils.scala:104)
SecureRandomSpec,InvalidSequenceOfMethodCalls,org.apache.spark.launcher.LauncherServer,LauncherServer,createSecret
KeyStoreSpec,InvalidSequenceOfMethodCalls,org.apache.spark.SecurityManager$$anonfun$2.apply(SecurityManager.scala:268),scala:268),org.apache.spark.SecurityManager$$anonfun$2.apply(SecurityManager.scala:268)
KeyManagerFactorySpec,UnsafeAlgorithm,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,getKeyManagers
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,UnsafeProtocol,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
KeyManagerFactorySpec,UnsafeAlgorithm,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,getKeyManagers
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,UnsafeProtocol,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
KeyManagerFactorySpec,UnsafeAlgorithm,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,getKeyManagers
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,UnsafeProtocol,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
KeyManagerFactorySpec,UnsafeAlgorithm,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,getKeyManagers
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,UnsafeProtocol,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,UnsafeProtocol,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:222),scala:222),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:222)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:222),scala:222),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:222)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,UnsafeProtocol,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:222),scala:222),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:222)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:222),scala:222),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:222)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213),scala:213),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:213)
SSLContextSpec,UnsafeProtocol,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:222),scala:222),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:222)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:222),scala:222),org.apache.spark.TestUtils$.httpResponseCode(TestUtils.scala:222)
KeyManagerFactorySpec,UnsafeAlgorithm,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,getKeyManagers
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,UnsafeProtocol,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.eclipse.jetty.util.ssl.SslContextFactory,SslContextFactory,load
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.SSLOptions.liftedTree1$1(SSLOptions.scala:105),scala:105),org.apache.spark.SSLOptions.liftedTree1$1(SSLOptions.scala:105)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.SSLOptions.liftedTree1$1(SSLOptions.scala:105),scala:105),org.apache.spark.SSLOptions.liftedTree1$1(SSLOptions.scala:105)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.SSLOptions.liftedTree1$1(SSLOptions.scala:105),scala:105),org.apache.spark.SSLOptions.liftedTree1$1(SSLOptions.scala:105)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.SSLOptions.liftedTree1$1(SSLOptions.scala:105),scala:105),org.apache.spark.SSLOptions.liftedTree1$1(SSLOptions.scala:105)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.SSLOptions.liftedTree1$1(SSLOptions.scala:105),scala:105),org.apache.spark.SSLOptions.liftedTree1$1(SSLOptions.scala:105)
SSLContextSpec,InvalidSequenceOfMethodCalls,org.apache.spark.SSLOptions.liftedTree1$1(SSLOptions.scala:105),scala:105),org.apache.spark.SSLOptions.liftedTree1$1(SSLOptions.scala:105)
