spec,CWE,class,className,method,location,error,expecting
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01038,BenchmarkTest01038,doPost,BenchmarkTest01038.java:71,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01041,BenchmarkTest01041,doPost,BenchmarkTest01041.java:73,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01041,BenchmarkTest01041,doPost,BenchmarkTest01041.java:73,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01041,BenchmarkTest01041,doPost,BenchmarkTest01041.java:75,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01042,BenchmarkTest01042,doPost,BenchmarkTest01042.java:73,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01042,BenchmarkTest01042,doPost,BenchmarkTest01042.java:73,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01042,BenchmarkTest01042,doPost,BenchmarkTest01042.java:75,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01043,BenchmarkTest01043,doPost,BenchmarkTest01043.java:73,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01043,BenchmarkTest01043,doPost,BenchmarkTest01043.java:73,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01043,BenchmarkTest01043,doPost,BenchmarkTest01043.java:75,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01044,BenchmarkTest01044,doPost,BenchmarkTest01044.java:73,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01044,BenchmarkTest01044,doPost,BenchmarkTest01044.java:73,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01044,BenchmarkTest01044,doPost,BenchmarkTest01044.java:75,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01123,BenchmarkTest01123,doPost,BenchmarkTest01123.java:79,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01123,BenchmarkTest01123,doPost,BenchmarkTest01123.java:79,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01123,BenchmarkTest01123,doPost,BenchmarkTest01123.java:81,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01124,BenchmarkTest01124,doPost,BenchmarkTest01124.java:83,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01124,BenchmarkTest01124,doPost,BenchmarkTest01124.java:83,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01124,BenchmarkTest01124,doPost,BenchmarkTest01124.java:85,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01165,BenchmarkTest01165,doPost,BenchmarkTest01165.java:71,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01165,BenchmarkTest01165,doPost,BenchmarkTest01165.java:71,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01165,BenchmarkTest01165,doPost,BenchmarkTest01165.java:73,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01166,BenchmarkTest01166,doPost,BenchmarkTest01166.java:71,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01166,BenchmarkTest01166,doPost,BenchmarkTest01166.java:71,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01166,BenchmarkTest01166,doPost,BenchmarkTest01166.java:73,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01167,BenchmarkTest01167,doPost,BenchmarkTest01167.java:71,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01167,BenchmarkTest01167,doPost,BenchmarkTest01167.java:71,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01167,BenchmarkTest01167,doPost,BenchmarkTest01167.java:73,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01168,BenchmarkTest01168,doPost,BenchmarkTest01168.java:75,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01168,BenchmarkTest01168,doPost,BenchmarkTest01168.java:75,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01168,BenchmarkTest01168,doPost,BenchmarkTest01168.java:77,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01244,BenchmarkTest01244,doPost,BenchmarkTest01244.java:72,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01244,BenchmarkTest01244,doPost,BenchmarkTest01244.java:72,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01244,BenchmarkTest01244,doPost,BenchmarkTest01244.java:74,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01246,BenchmarkTest01246,doPost,BenchmarkTest01246.java:64,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01246,BenchmarkTest01246,doPost,BenchmarkTest01246.java:64,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01246,BenchmarkTest01246,doPost,BenchmarkTest01246.java:66,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01247,BenchmarkTest01247,doPost,BenchmarkTest01247.java:64,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01247,BenchmarkTest01247,doPost,BenchmarkTest01247.java:64,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01247,BenchmarkTest01247,doPost,BenchmarkTest01247.java:66,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01248,BenchmarkTest01248,doPost,BenchmarkTest01248.java:68,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01248,BenchmarkTest01248,doPost,BenchmarkTest01248.java:68,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01248,BenchmarkTest01248,doPost,BenchmarkTest01248.java:70,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01333,BenchmarkTest01333,doPost,BenchmarkTest01333.java:68,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01333,BenchmarkTest01333,doPost,BenchmarkTest01333.java:68,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01333,BenchmarkTest01333,doPost,BenchmarkTest01333.java:70,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01334,BenchmarkTest01334,doPost,BenchmarkTest01334.java:68,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01334,BenchmarkTest01334,doPost,BenchmarkTest01334.java:68,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01334,BenchmarkTest01334,doPost,BenchmarkTest01334.java:70,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01411,BenchmarkTest01411,doPost,BenchmarkTest01411.java:78,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01411,BenchmarkTest01411,doPost,BenchmarkTest01411.java:78,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01411,BenchmarkTest01411,doPost,BenchmarkTest01411.java:80,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01414,BenchmarkTest01414,doPost,BenchmarkTest01414.java:82,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01414,BenchmarkTest01414,doPost,BenchmarkTest01414.java:82,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01414,BenchmarkTest01414,doPost,BenchmarkTest01414.java:84,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01415,BenchmarkTest01415,doPost,BenchmarkTest01415.java:82,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01415,BenchmarkTest01415,doPost,BenchmarkTest01415.java:82,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01415,BenchmarkTest01415,doPost,BenchmarkTest01415.java:84,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01416,BenchmarkTest01416,doPost,BenchmarkTest01416.java:82,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01416,BenchmarkTest01416,doPost,BenchmarkTest01416.java:82,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01416,BenchmarkTest01416,doPost,BenchmarkTest01416.java:84,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01503,BenchmarkTest01503,doPost,BenchmarkTest01503.java:74,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01503,BenchmarkTest01503,doPost,BenchmarkTest01503.java:74,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01503,BenchmarkTest01503,doPost,BenchmarkTest01503.java:76,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01504,BenchmarkTest01504,doPost,BenchmarkTest01504.java:66,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01504,BenchmarkTest01504,doPost,BenchmarkTest01504.java:66,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01504,BenchmarkTest01504,doPost,BenchmarkTest01504.java:68,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01577,BenchmarkTest01577,doPost,BenchmarkTest01577.java:66,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01577,BenchmarkTest01577,doPost,BenchmarkTest01577.java:66,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01577,BenchmarkTest01577,doPost,BenchmarkTest01577.java:68,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01579,BenchmarkTest01579,doPost,BenchmarkTest01579.java:70,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01579,BenchmarkTest01579,doPost,BenchmarkTest01579.java:70,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01579,BenchmarkTest01579,doPost,BenchmarkTest01579.java:72,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01580,BenchmarkTest01580,doPost,BenchmarkTest01580.java:70,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01580,BenchmarkTest01580,doPost,BenchmarkTest01580.java:70,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01580,BenchmarkTest01580,doPost,BenchmarkTest01580.java:72,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01649,BenchmarkTest01649,doPost,BenchmarkTest01649.java:88,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01649,BenchmarkTest01649,doPost,BenchmarkTest01649.java:88,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01649,BenchmarkTest01649,doPost,BenchmarkTest01649.java:90,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01650,BenchmarkTest01650,doPost,BenchmarkTest01650.java:88,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01650,BenchmarkTest01650,doPost,BenchmarkTest01650.java:88,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01650,BenchmarkTest01650,doPost,BenchmarkTest01650.java:90,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01651,BenchmarkTest01651,doPost,BenchmarkTest01651.java:88,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01651,BenchmarkTest01651,doPost,BenchmarkTest01651.java:88,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01651,BenchmarkTest01651,doPost,BenchmarkTest01651.java:90,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01653,BenchmarkTest01653,doPost,BenchmarkTest01653.java:88,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01653,BenchmarkTest01653,doPost,BenchmarkTest01653.java:88,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01653,BenchmarkTest01653,doPost,BenchmarkTest01653.java:90,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01654,BenchmarkTest01654,doPost,BenchmarkTest01654.java:92,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01654,BenchmarkTest01654,doPost,BenchmarkTest01654.java:92,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01654,BenchmarkTest01654,doPost,BenchmarkTest01654.java:94,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01757,BenchmarkTest01757,doPost,BenchmarkTest01757.java:73,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01757,BenchmarkTest01757,doPost,BenchmarkTest01757.java:73,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01757,BenchmarkTest01757,doPost,BenchmarkTest01757.java:75,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01761,BenchmarkTest01761,doPost,BenchmarkTest01761.java:65,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01761,BenchmarkTest01761,doPost,BenchmarkTest01761.java:65,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01761,BenchmarkTest01761,doPost,BenchmarkTest01761.java:67,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01765,BenchmarkTest01765,doPost,BenchmarkTest01765.java:69,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01765,BenchmarkTest01765,doPost,BenchmarkTest01765.java:69,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01765,BenchmarkTest01765,doPost,BenchmarkTest01765.java:71,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01766,BenchmarkTest01766,doPost,BenchmarkTest01766.java:69,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01766,BenchmarkTest01766,doPost,BenchmarkTest01766.java:69,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01766,BenchmarkTest01766,doPost,BenchmarkTest01766.java:71,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01844,BenchmarkTest01844,doPost,BenchmarkTest01844.java:91,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01844,BenchmarkTest01844,doPost,BenchmarkTest01844.java:91,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01844,BenchmarkTest01844,doPost,BenchmarkTest01844.java:93,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01845,BenchmarkTest01845,doPost,BenchmarkTest01845.java:91,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01845,BenchmarkTest01845,doPost,BenchmarkTest01845.java:91,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01845,BenchmarkTest01845,doPost,BenchmarkTest01845.java:93,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01846,BenchmarkTest01846,doPost,BenchmarkTest01846.java:91,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01846,BenchmarkTest01846,doPost,BenchmarkTest01846.java:91,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01846,BenchmarkTest01846,doPost,BenchmarkTest01846.java:93,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01911,BenchmarkTest01911,doPost,BenchmarkTest01911.java:77,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01911,BenchmarkTest01911,doPost,BenchmarkTest01911.java:77,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01911,BenchmarkTest01911,doPost,BenchmarkTest01911.java:79,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01996,BenchmarkTest01996,doPost,BenchmarkTest01996.java:83,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01996,BenchmarkTest01996,doPost,BenchmarkTest01996.java:83,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01996,BenchmarkTest01996,doPost,BenchmarkTest01996.java:85,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01997,BenchmarkTest01997,doPost,BenchmarkTest01997.java:83,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01997,BenchmarkTest01997,doPost,BenchmarkTest01997.java:83,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest01997,BenchmarkTest01997,doPost,BenchmarkTest01997.java:85,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02042,BenchmarkTest02042,doPost,BenchmarkTest02042.java:71,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02042,BenchmarkTest02042,doPost,BenchmarkTest02042.java:71,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02042,BenchmarkTest02042,doPost,BenchmarkTest02042.java:73,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02118,BenchmarkTest02118,doPost,BenchmarkTest02118.java:72,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02118,BenchmarkTest02118,doPost,BenchmarkTest02118.java:72,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02118,BenchmarkTest02118,doPost,BenchmarkTest02118.java:74,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02121,BenchmarkTest02121,doPost,BenchmarkTest02121.java:68,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02121,BenchmarkTest02121,doPost,BenchmarkTest02121.java:68,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02121,BenchmarkTest02121,doPost,BenchmarkTest02121.java:70,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02211,BenchmarkTest02211,doPost,BenchmarkTest02211.java:68,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02211,BenchmarkTest02211,doPost,BenchmarkTest02211.java:68,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02211,BenchmarkTest02211,doPost,BenchmarkTest02211.java:70,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02212,BenchmarkTest02212,doPost,BenchmarkTest02212.java:68,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02212,BenchmarkTest02212,doPost,BenchmarkTest02212.java:68,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02212,BenchmarkTest02212,doPost,BenchmarkTest02212.java:70,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02213,BenchmarkTest02213,doPost,BenchmarkTest02213.java:68,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02213,BenchmarkTest02213,doPost,BenchmarkTest02213.java:68,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found .
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02213,BenchmarkTest02213,doPost,BenchmarkTest02213.java:70,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02217,BenchmarkTest02217,doPost,BenchmarkTest02217.java:68,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02217,BenchmarkTest02217,doPost,BenchmarkTest02217.java:68,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02217,BenchmarkTest02217,doPost,BenchmarkTest02217.java:70,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02219,BenchmarkTest02219,doPost,BenchmarkTest02219.java:72,InvalidSequenceOfMethodCalls,unknown
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02219,BenchmarkTest02219,doPost,BenchmarkTest02219.java:72,UnsafeAlgorithm,expecting one of {SHA-256, SHA-384, SHA-512} but found MD5.
MessageDigestSpec,328,org.owasp.benchmark.testcode.BenchmarkTest02219,BenchmarkTest02219,doPost,BenchmarkTest02219.java:74,InvalidSequenceOfMethodCalls,unknown
