spec,cwe,error,class,className,method
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest00855,BenchmarkTest00855,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest00856,BenchmarkTest00856,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest00857,BenchmarkTest00857,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01016,BenchmarkTest01016,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01017,BenchmarkTest01017,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01018,BenchmarkTest01018,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01102,BenchmarkTest01102,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01103,BenchmarkTest01103,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01148,BenchmarkTest01148,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01149,BenchmarkTest01149,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01150,BenchmarkTest01150,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01228,BenchmarkTest01228,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01229,BenchmarkTest01229,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01320,BenchmarkTest01320,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01322,BenchmarkTest01322,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01323,BenchmarkTest01323,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01398,BenchmarkTest01398,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01483,BenchmarkTest01483,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01484,BenchmarkTest01484,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01486,BenchmarkTest01486,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01565,BenchmarkTest01565,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01637,BenchmarkTest01637,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01638,BenchmarkTest01638,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01639,BenchmarkTest01639,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01895,BenchmarkTest01895,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01897,BenchmarkTest01897,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01898,BenchmarkTest01898,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest01978,BenchmarkTest01978,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest02020,BenchmarkTest02020,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest02101,BenchmarkTest02101,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest02192,BenchmarkTest02192,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest02193,BenchmarkTest02193,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest02194,BenchmarkTest02194,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest02195,BenchmarkTest02195,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest02290,BenchmarkTest02290,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest02291,BenchmarkTest02291,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest02292,BenchmarkTest02292,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest02293,BenchmarkTest02293,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest02294,BenchmarkTest02294,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest02295,BenchmarkTest02295,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest02373,BenchmarkTest02373,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest02374,BenchmarkTest02374,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest02548,BenchmarkTest02548,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest02549,BenchmarkTest02549,doPost
CipherSpec,327,"First parameter (with value 'DES/CBC/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",WEB-INF.classes.org.owasp.benchmark.testcode.BenchmarkTest02550,BenchmarkTest02550,doPost
