Language,ClassName,blank,comment,code
Java,BenchmarkTest01743,13,19,85
Java,BenchmarkTest01754,14,18,85
Java,BenchmarkTest01902,15,20,85
Java,BenchmarkTest01909,15,19,85
Java,BenchmarkTest02078,19,19,85
Java,BenchmarkTest02103,18,29,85
Java,BenchmarkTest02114,15,18,85
Java,BenchmarkTest02119,14,17,85
Java,BenchmarkTest02121,14,17,85
Java,BenchmarkTest02212,16,18,85
Java,BenchmarkTest02213,14,17,85
Java,BenchmarkTest02259,18,19,85
Java,BenchmarkTest02357,14,17,85
Java,BenchmarkTest02635,14,21,85
Java,BenchmarkTest00080,14,18,84
Java,BenchmarkTest00081,14,18,84
Java,BenchmarkTest00082,14,18,84
Java,BenchmarkTest00124,16,28,84
Java,BenchmarkTest00128,15,30,84
Java,BenchmarkTest00229,13,19,84
Java,BenchmarkTest00314,17,19,84
Java,BenchmarkTest00463,13,17,84
Java,BenchmarkTest00539,11,17,84
Java,BenchmarkTest00634,13,17,84
Java,BenchmarkTest00693,13,26,84
Java,BenchmarkTest00859,12,19,84
Java,BenchmarkTest00899,14,19,84
Java,BenchmarkTest00900,14,19,84
Java,BenchmarkTest01007,15,20,84
Java,BenchmarkTest01041,16,18,84
Java,BenchmarkTest01042,16,18,84
Java,BenchmarkTest01060,20,19,84
Java,BenchmarkTest01074,17,19,84
Java,BenchmarkTest01075,17,19,84
Java,BenchmarkTest01077,19,20,84
Java,BenchmarkTest01079,17,19,84
Java,BenchmarkTest01112,16,22,84
Java,BenchmarkTest01133,20,20,84
Java,BenchmarkTest01169,17,18,84
Java,BenchmarkTest01198,20,19,84
Java,BenchmarkTest01202,18,19,84
Java,BenchmarkTest01223,18,20,84
Java,BenchmarkTest01358,19,18,84
Java,BenchmarkTest01370,18,18,84
Java,BenchmarkTest01373,16,18,84
Java,BenchmarkTest01490,13,19,84
Java,BenchmarkTest01495,14,21,84
Java,BenchmarkTest01543,18,19,84
Java,BenchmarkTest01576,15,17,84
Java,BenchmarkTest01643,16,24,84
Java,BenchmarkTest01736,18,21,84
Java,BenchmarkTest01755,15,18,84
Java,BenchmarkTest01761,15,17,84
Java,BenchmarkTest01766,15,17,84
Java,BenchmarkTest01892,15,18,84
Java,BenchmarkTest02002,19,21,84
Java,BenchmarkTest02079,17,19,84
Java,BenchmarkTest02163,15,18,84
Java,BenchmarkTest02207,13,19,84
Java,BenchmarkTest02214,14,17,84
Java,BenchmarkTest02256,19,19,84
Java,BenchmarkTest02257,17,18,84
Java,BenchmarkTest02260,16,19,84
Java,BenchmarkTest02274,13,18,84
Java,BenchmarkTest02336,14,18,84
Java,BenchmarkTest02386,14,17,84
Java,BenchmarkTest02442,15,18,84
Java,BenchmarkTest02466,13,19,84
Java,BenchmarkTest02519,17,18,84
Java,BenchmarkTest02610,18,20,84
Java,BenchmarkTest02633,13,21,84
Java,BenchmarkTest02663,15,19,84
Java,BenchmarkTest02719,15,18,84
Java,BenchmarkTest00062,10,18,83
Java,BenchmarkTest00065,10,18,83
Java,BenchmarkTest00178,16,20,83
Java,BenchmarkTest00180,17,20,83
Java,BenchmarkTest00187,15,19,83
Java,BenchmarkTest00232,15,20,83
Java,BenchmarkTest00238,16,20,83
Java,BenchmarkTest00248,14,20,83
Java,BenchmarkTest00249,14,20,83
Java,BenchmarkTest00313,17,19,83
Java,BenchmarkTest00350,11,20,83
Java,BenchmarkTest00370,14,18,83
Java,BenchmarkTest00400,14,19,83
Java,BenchmarkTest00413,14,19,83
Java,BenchmarkTest00416,14,19,83
Java,BenchmarkTest00537,11,17,83
Java,BenchmarkTest00560,14,19,83
Java,BenchmarkTest00618,14,29,83
Java,BenchmarkTest00631,13,17,83
Java,BenchmarkTest00632,13,17,83
Java,BenchmarkTest00901,14,19,83
Java,BenchmarkTest01013,18,19,83
Java,BenchmarkTest01024,15,21,83
Java,BenchmarkTest01078,17,19,83
Java,BenchmarkTest01157,16,22,83
Java,BenchmarkTest01162,19,19,83
Java,BenchmarkTest01248,15,17,83
Java,BenchmarkTest01357,17,18,83
Java,BenchmarkTest01613,18,19,83
Java,BenchmarkTest01765,15,17,83
Java,BenchmarkTest01836,13,20,83
Java,BenchmarkTest01837,15,21,83
Java,BenchmarkTest01851,16,18,83
Java,BenchmarkTest01953,17,20,83
Java,BenchmarkTest01954,17,20,83
Java,BenchmarkTest01964,14,19,83
Java,BenchmarkTest01988,14,20,83
Java,BenchmarkTest02000,18,20,83
Java,BenchmarkTest02037,17,20,83
Java,BenchmarkTest02038,20,19,83
Java,BenchmarkTest02044,16,18,83
Java,BenchmarkTest02074,19,19,83
Java,BenchmarkTest02104,14,19,83
Java,BenchmarkTest02115,13,18,83
Java,BenchmarkTest02211,14,17,83
Java,BenchmarkTest02370,16,18,83
Java,BenchmarkTest02437,18,19,83
Java,BenchmarkTest02443,16,19,83
Java,BenchmarkTest02461,16,21,83
Java,BenchmarkTest02520,18,19,83
Java,BenchmarkTest02639,14,21,83
Java,BenchmarkTest02641,13,20,83
Java,BenchmarkTest02662,16,21,83
Java,BenchmarkTest02665,13,19,83
Java,BenchmarkTest02677,14,17,83
Java,BenchmarkTest00010,13,21,82
Java,BenchmarkTest00123,14,27,82
Java,BenchmarkTest00125,14,27,82
Java,BenchmarkTest00231,15,20,82
Java,BenchmarkTest00234,15,20,82
Java,BenchmarkTest00353,13,21,82
Java,BenchmarkTest00460,9,19,82
Java,BenchmarkTest00466,11,17,82
Java,BenchmarkTest00639,11,17,82
Java,BenchmarkTest00662,14,18,82
Java,BenchmarkTest00705,11,17,82
Java,BenchmarkTest00747,15,19,82
Java,BenchmarkTest00873,11,17,82
Java,BenchmarkTest00875,13,17,82
Java,BenchmarkTest00912,15,20,82
Java,BenchmarkTest00918,15,20,82
Java,BenchmarkTest00951,16,21,82
Java,BenchmarkTest01023,16,21,82
Java,BenchmarkTest01114,17,22,82
Java,BenchmarkTest01115,17,22,82
Java,BenchmarkTest01118,15,20,82
Java,BenchmarkTest01250,15,17,82
Java,BenchmarkTest01296,18,19,82
Java,BenchmarkTest01519,17,18,82
Java,BenchmarkTest01562,16,19,82
Java,BenchmarkTest01612,16,18,82
Java,BenchmarkTest01632,16,19,82
Java,BenchmarkTest01691,16,21,82
Java,BenchmarkTest01756,16,19,82
Java,BenchmarkTest01781,19,18,82
Java,BenchmarkTest01782,19,18,82
Java,BenchmarkTest01798,16,18,82
Java,BenchmarkTest01877,14,18,82
Java,BenchmarkTest01893,16,19,82
Java,BenchmarkTest02001,18,20,82
Java,BenchmarkTest02060,18,19,82
Java,BenchmarkTest02100,17,20,82
Java,BenchmarkTest02255,17,18,82
Java,BenchmarkTest02358,14,20,82
Java,BenchmarkTest02388,14,17,82
Java,BenchmarkTest02391,14,17,82
Java,BenchmarkTest02441,17,19,82
Java,BenchmarkTest02445,15,18,82
Java,BenchmarkTest02559,13,23,82
Java,BenchmarkTest02561,15,22,82
Java,BenchmarkTest02676,14,17,82
Java,BenchmarkTest02717,15,18,82
Java,BenchmarkTest00005,13,28,81
Java,BenchmarkTest00129,14,29,81
Java,BenchmarkTest00185,13,19,81
Java,BenchmarkTest00230,15,20,81
Java,BenchmarkTest00259,13,21,81
Java,BenchmarkTest00260,13,21,81
Java,BenchmarkTest00263,12,20,81
Java,BenchmarkTest00269,14,19,81
Java,BenchmarkTest00356,13,20,81
Java,BenchmarkTest00415,16,18,81
Java,BenchmarkTest00419,14,18,81
Java,BenchmarkTest00444,11,20,81
Java,BenchmarkTest00464,11,17,81
Java,BenchmarkTest00505,12,18,81
Java,BenchmarkTest00617,12,19,81
Java,BenchmarkTest00692,13,26,81
Java,BenchmarkTest00911,14,19,81
Java,BenchmarkTest00914,15,19,81
Java,BenchmarkTest01004,15,18,81
Java,BenchmarkTest01009,14,19,81
Java,BenchmarkTest01039,18,19,81
Java,BenchmarkTest01242,14,18,81
Java,BenchmarkTest01405,13,18,81
Java,BenchmarkTest01464,14,18,81
Java,BenchmarkTest01614,16,18,81
Java,BenchmarkTest01685,18,21,81
Java,BenchmarkTest01687,18,21,81
Java,BenchmarkTest01729,15,21,81
Java,BenchmarkTest01784,19,18,81
Java,BenchmarkTest01786,19,18,81
Java,BenchmarkTest01799,16,18,81
Java,BenchmarkTest01932,19,19,81
Java,BenchmarkTest01949,18,19,81
Java,BenchmarkTest01951,16,19,81
Java,BenchmarkTest02004,19,20,81
Java,BenchmarkTest02082,17,19,81
Java,BenchmarkTest02120,14,17,81
Java,BenchmarkTest02245,16,18,81
Java,BenchmarkTest02387,14,17,81
Java,BenchmarkTest02444,17,19,81
Java,BenchmarkTest02475,14,17,81
Java,BenchmarkTest02522,17,19,81
Java,BenchmarkTest02652,13,21,81
Java,BenchmarkTest00063,12,19,80
Java,BenchmarkTest00116,12,18,80
Java,BenchmarkTest00132,11,20,80
Java,BenchmarkTest00184,13,19,80
Java,BenchmarkTest00268,15,19,80
Java,BenchmarkTest00417,16,20,80
Java,BenchmarkTest00564,14,18,80
Java,BenchmarkTest00616,12,19,80
Java,BenchmarkTest00661,14,19,80
Java,BenchmarkTest00663,14,18,80
Java,BenchmarkTest00745,14,19,80
Java,BenchmarkTest00749,15,18,80
Java,BenchmarkTest00838,11,21,80
Java,BenchmarkTest00871,11,17,80
Java,BenchmarkTest01040,16,18,80
Java,BenchmarkTest01159,15,21,80
Java,BenchmarkTest01163,20,20,80
Java,BenchmarkTest01243,17,19,80
Java,BenchmarkTest01249,15,17,80
Java,BenchmarkTest01333,15,17,80
Java,BenchmarkTest01356,18,19,80
Java,BenchmarkTest01404,12,18,80
Java,BenchmarkTest01479,16,19,80
Java,BenchmarkTest01492,15,20,80
Java,BenchmarkTest01504,17,18,80
Java,BenchmarkTest01520,18,18,80
Java,BenchmarkTest01731,15,21,80
Java,BenchmarkTest01801,16,18,80
Java,BenchmarkTest01834,13,18,80
Java,BenchmarkTest01903,14,21,80
Java,BenchmarkTest01986,14,22,80
Java,BenchmarkTest02025,16,21,80
Java,BenchmarkTest02113,13,19,80
Java,BenchmarkTest02177,13,18,80
Java,BenchmarkTest02217,16,18,80
Java,BenchmarkTest02300,11,18,80
Java,BenchmarkTest02334,16,18,80
Java,BenchmarkTest02479,14,17,80
Java,BenchmarkTest02499,16,18,80
Java,BenchmarkTest02502,18,18,80
Java,BenchmarkTest02505,19,18,80
Java,BenchmarkTest02613,13,21,80
Java,BenchmarkTest02632,14,21,80
Java,BenchmarkTest02640,15,21,80
Java,BenchmarkTest02700,16,18,80
Java,BenchmarkTest02720,15,18,80
Java,BenchmarkTest00236,16,21,79
Java,BenchmarkTest00312,16,19,79
Java,BenchmarkTest00317,16,19,79
Java,BenchmarkTest00346,13,17,79
Java,BenchmarkTest00351,13,21,79
Java,BenchmarkTest00358,13,28,79
Java,BenchmarkTest00563,13,18,79
Java,BenchmarkTest00660,15,18,79
Java,BenchmarkTest00666,12,18,79
Java,BenchmarkTest00707,13,18,79
Java,BenchmarkTest00750,14,18,79
Java,BenchmarkTest00858,15,22,79
Java,BenchmarkTest00860,11,19,79
Java,BenchmarkTest01184,19,19,79
Java,BenchmarkTest01247,15,17,79
Java,BenchmarkTest01297,16,18,79
Java,BenchmarkTest01298,16,18,79
Java,BenchmarkTest01362,17,18,79
Java,BenchmarkTest01478,17,19,79
Java,BenchmarkTest01578,15,17,79
Java,BenchmarkTest01762,17,18,79
Java,BenchmarkTest01763,15,17,79
Java,BenchmarkTest01886,13,18,79
Java,BenchmarkTest01913,15,18,79
Java,BenchmarkTest02161,17,19,79
Java,BenchmarkTest02246,16,18,79
Java,BenchmarkTest02376,14,20,79
Java,BenchmarkTest02416,16,18,79
Java,BenchmarkTest02421,16,18,79
Java,BenchmarkTest02424,16,18,79
Java,BenchmarkTest02506,17,18,79
Java,BenchmarkTest00077,13,18,78
Java,BenchmarkTest00188,14,20,78
Java,BenchmarkTest00233,15,20,78
Java,BenchmarkTest00235,15,20,78
Java,BenchmarkTest00240,16,20,78
Java,BenchmarkTest00320,16,20,78
Java,BenchmarkTest00357,13,28,78
Java,BenchmarkTest00641,12,18,78
Java,BenchmarkTest00751,15,19,78
Java,BenchmarkTest00981,19,18,78
Java,BenchmarkTest01058,18,19,78
Java,BenchmarkTest01059,20,20,78
Java,BenchmarkTest01354,17,18,78
Java,BenchmarkTest01472,13,18,78
Java,BenchmarkTest01577,15,17,78
Java,BenchmarkTest01633,15,19,78
Java,BenchmarkTest01683,15,21,78
Java,BenchmarkTest01717,16,20,78
Java,BenchmarkTest01841,15,25,78
Java,BenchmarkTest02158,17,18,78
Java,BenchmarkTest02218,14,17,78
Java,BenchmarkTest02389,14,17,78
Java,BenchmarkTest02473,16,18,78
Java,BenchmarkTest02611,16,20,78
Java,BenchmarkTest02650,14,21,78
Java,BenchmarkTest02675,14,17,78
Java,BenchmarkTest02706,16,18,78
Java,BenchmarkTest02721,15,18,78
Java,BenchmarkTest00001,9,19,77
Java,BenchmarkTest00117,13,19,77
Java,BenchmarkTest00138,13,20,77
Java,BenchmarkTest00140,16,19,77
Java,BenchmarkTest00160,14,19,77
Java,BenchmarkTest00274,13,18,77
Java,BenchmarkTest00371,12,18,77
Java,BenchmarkTest00488,16,18,77
Java,BenchmarkTest00490,16,18,77
Java,BenchmarkTest00504,12,18,77
Java,BenchmarkTest00507,12,18,77
Java,BenchmarkTest00528,9,20,77
Java,BenchmarkTest00559,11,18,77
Java,BenchmarkTest00592,9,18,77
Java,BenchmarkTest00640,13,18,77
Java,BenchmarkTest00665,14,19,77
Java,BenchmarkTest00706,11,17,77
Java,BenchmarkTest00878,11,17,77
Java,BenchmarkTest00916,14,18,77
Java,BenchmarkTest01109,14,20,77
Java,BenchmarkTest01329,15,20,77
Java,BenchmarkTest01355,17,18,77
Java,BenchmarkTest01442,15,18,77
Java,BenchmarkTest01523,14,19,77
Java,BenchmarkTest01573,15,18,77
Java,BenchmarkTest01646,16,22,77
Java,BenchmarkTest01684,15,21,77
Java,BenchmarkTest01764,15,17,77
Java,BenchmarkTest01990,17,22,77
Java,BenchmarkTest02067,18,19,77
Java,BenchmarkTest02140,16,18,77
Java,BenchmarkTest02162,15,18,77
Java,BenchmarkTest02164,15,18,77
Java,BenchmarkTest02253,16,18,77
Java,BenchmarkTest02363,12,18,77
Java,BenchmarkTest02476,14,17,77
Java,BenchmarkTest02566,16,28,77
Java,BenchmarkTest02645,14,23,77
Java,BenchmarkTest00019,11,20,76
Java,BenchmarkTest00029,10,18,76
Java,BenchmarkTest00179,15,19,76
Java,BenchmarkTest00181,15,19,76
Java,BenchmarkTest00418,15,19,76
Java,BenchmarkTest00420,13,19,76
Java,BenchmarkTest00465,11,17,76
Java,BenchmarkTest00635,11,17,76
Java,BenchmarkTest00636,11,17,76
Java,BenchmarkTest00667,14,19,76
Java,BenchmarkTest00695,9,19,76
Java,BenchmarkTest00753,12,18,76
Java,BenchmarkTest00824,13,20,76
Java,BenchmarkTest00872,11,17,76
Java,BenchmarkTest00874,11,17,76
Java,BenchmarkTest00876,13,18,76
Java,BenchmarkTest00932,10,18,76
Java,BenchmarkTest00977,17,19,76
Java,BenchmarkTest01273,17,18,76
Java,BenchmarkTest01607,16,18,76
Java,BenchmarkTest01682,15,21,76
Java,BenchmarkTest01709,14,22,76
Java,BenchmarkTest01748,15,18,76
Java,BenchmarkTest01783,17,18,76
Java,BenchmarkTest01788,19,19,76
Java,BenchmarkTest01935,14,20,76
Java,BenchmarkTest02061,20,20,76
Java,BenchmarkTest02117,16,18,76
Java,BenchmarkTest02148,15,18,76
Java,BenchmarkTest02304,14,19,76
Java,BenchmarkTest02339,15,18,76
Java,BenchmarkTest02360,12,20,76
Java,BenchmarkTest02467,12,20,76
Java,BenchmarkTest02498,16,18,76
Java,BenchmarkTest02500,17,19,76
Java,BenchmarkTest02539,12,20,76
Java,BenchmarkTest02562,15,23,76
Java,BenchmarkTest02704,16,18,76
Java,BenchmarkTest02705,16,18,76
Java,BenchmarkTest00012,11,20,75
Java,BenchmarkTest00142,13,19,75
Java,BenchmarkTest00161,14,19,75
Java,BenchmarkTest00167,15,19,75
Java,BenchmarkTest00220,13,22,75
Java,BenchmarkTest00305,14,19,75
Java,BenchmarkTest00345,13,21,75
Java,BenchmarkTest00366,10,19,75
Java,BenchmarkTest00374,11,17,75
Java,BenchmarkTest00638,11,17,75
Java,BenchmarkTest00654,16,18,75
Java,BenchmarkTest00702,13,18,75
Java,BenchmarkTest00710,11,17,75
Java,BenchmarkTest00735,16,18,75
Java,BenchmarkTest00841,11,23,75
Java,BenchmarkTest00852,12,21,75
Java,BenchmarkTest00870,11,17,75
Java,BenchmarkTest00898,13,18,75
Java,BenchmarkTest00915,14,18,75
Java,BenchmarkTest00921,14,19,75
Java,BenchmarkTest00997,16,17,75
Java,BenchmarkTest01000,14,17,75
Java,BenchmarkTest01279,19,19,75
Java,BenchmarkTest01496,14,20,75
Java,BenchmarkTest01672,17,21,75
Java,BenchmarkTest01724,17,23,75
Java,BenchmarkTest01785,17,18,75
Java,BenchmarkTest01861,15,19,75
Java,BenchmarkTest01930,17,19,75
Java,BenchmarkTest02039,18,19,75
Java,BenchmarkTest02063,19,19,75
Java,BenchmarkTest02341,14,18,75
Java,BenchmarkTest02367,12,18,75
Java,BenchmarkTest02417,18,19,75
Java,BenchmarkTest02420,18,19,75
Java,BenchmarkTest02504,16,18,75
Java,BenchmarkTest02607,14,21,75
Java,BenchmarkTest02634,15,20,75
Java,BenchmarkTest00087,11,18,74
Java,BenchmarkTest00092,12,18,74
Java,BenchmarkTest00107,10,18,74
Java,BenchmarkTest00110,10,18,74
Java,BenchmarkTest00422,14,19,74
Java,BenchmarkTest00423,12,18,74
Java,BenchmarkTest00483,14,19,74
Java,BenchmarkTest00487,13,18,74
Java,BenchmarkTest00489,14,18,74
Java,BenchmarkTest00593,10,18,74
Java,BenchmarkTest00637,12,18,74
Java,BenchmarkTest00919,12,18,74
Java,BenchmarkTest00920,12,18,74
Java,BenchmarkTest01008,14,19,74
Java,BenchmarkTest01036,14,19,74
Java,BenchmarkTest01277,20,19,74
Java,BenchmarkTest01278,18,18,74
Java,BenchmarkTest01389,15,20,74
Java,BenchmarkTest01477,14,18,74
Java,BenchmarkTest01516,15,18,74
Java,BenchmarkTest01719,16,20,74
Java,BenchmarkTest01809,14,20,74
Java,BenchmarkTest01814,14,20,74
Java,BenchmarkTest01894,17,19,74
Java,BenchmarkTest01908,15,19,74
Java,BenchmarkTest01933,18,19,74
Java,BenchmarkTest02138,18,19,74
Java,BenchmarkTest02415,16,18,74
Java,BenchmarkTest02426,19,19,74
Java,BenchmarkTest02501,18,19,74
Java,BenchmarkTest02629,15,20,74
Java,BenchmarkTest02644,13,22,74
Java,BenchmarkTest02701,16,18,74
Java,BenchmarkTest02702,18,19,74
Java,BenchmarkTest02707,17,19,74
Java,BenchmarkTest00042,11,19,73
Java,BenchmarkTest00219,13,21,73
Java,BenchmarkTest00484,14,19,73
Java,BenchmarkTest00708,11,17,73
Java,BenchmarkTest01028,16,21,73
Java,BenchmarkTest01272,17,18,73
Java,BenchmarkTest01275,17,18,73
Java,BenchmarkTest01441,15,17,73
Java,BenchmarkTest01467,14,19,73
Java,BenchmarkTest01647,18,23,73
Java,BenchmarkTest01674,15,20,73
Java,BenchmarkTest01718,15,21,73
Java,BenchmarkTest01787,17,18,73
Java,BenchmarkTest01879,15,17,73
Java,BenchmarkTest01934,18,19,73
Java,BenchmarkTest02150,16,18,73
Java,BenchmarkTest02203,14,20,73
Java,BenchmarkTest02242,15,18,73
Java,BenchmarkTest02379,14,20,73
Java,BenchmarkTest02452,13,20,73
Java,BenchmarkTest02627,13,20,73
Java,BenchmarkTest02642,14,22,73
Java,BenchmarkTest02703,16,18,73
Java,BenchmarkTest00170,11,20,72
Java,BenchmarkTest00222,14,22,72
Java,BenchmarkTest00296,17,20,72
Java,BenchmarkTest00297,15,19,72
Java,BenchmarkTest00349,14,18,72
Java,BenchmarkTest00373,12,18,72
Java,BenchmarkTest00398,13,18,72
Java,BenchmarkTest00401,13,18,72
Java,BenchmarkTest00421,12,18,72
Java,BenchmarkTest00599,9,18,72
Java,BenchmarkTest00980,17,17,72
Java,BenchmarkTest00992,15,19,72
Java,BenchmarkTest01003,16,17,72
Java,BenchmarkTest01134,16,20,72
Java,BenchmarkTest01274,17,18,72
Java,BenchmarkTest01353,17,18,72
Java,BenchmarkTest01378,13,18,72
Java,BenchmarkTest01430,14,17,72
Java,BenchmarkTest01436,16,19,72
Java,BenchmarkTest01500,13,18,72
Java,BenchmarkTest01716,15,21,72
Java,BenchmarkTest01725,14,22,72
Java,BenchmarkTest01862,14,18,72
Java,BenchmarkTest01863,14,18,72
Java,BenchmarkTest01880,13,17,72
Java,BenchmarkTest01883,13,19,72
Java,BenchmarkTest02335,16,17,72
Java,BenchmarkTest02425,16,18,72
Java,BenchmarkTest02557,14,20,72
Java,BenchmarkTest02636,15,20,72
Java,BenchmarkTest00038,8,18,71
Java,BenchmarkTest00108,11,18,71
Java,BenchmarkTest00164,15,20,71
Java,BenchmarkTest00165,14,19,71
Java,BenchmarkTest00298,17,20,71
Java,BenchmarkTest00299,18,20,71
Java,BenchmarkTest00372,13,18,71
Java,BenchmarkTest00482,13,18,71
Java,BenchmarkTest00485,13,18,71
Java,BenchmarkTest00652,13,18,71
Java,BenchmarkTest00694,9,19,71
Java,BenchmarkTest00709,11,17,71
Java,BenchmarkTest00787,12,22,71
Java,BenchmarkTest00844,12,22,71
Java,BenchmarkTest00845,12,23,71
Java,BenchmarkTest00902,13,18,71
Java,BenchmarkTest01005,16,19,71
Java,BenchmarkTest01010,16,17,71
Java,BenchmarkTest01156,15,21,71
Java,BenchmarkTest01572,13,18,71
Java,BenchmarkTest01715,14,20,71
Java,BenchmarkTest01730,16,20,71
Java,BenchmarkTest01865,16,17,71
Java,BenchmarkTest02031,16,20,71
Java,BenchmarkTest02139,16,18,71
Java,BenchmarkTest02380,14,20,71
Java,BenchmarkTest02555,12,20,71
Java,BenchmarkTest02587,12,21,71
Java,BenchmarkTest02588,12,21,71
Java,BenchmarkTest02628,13,20,71
Java,BenchmarkTest02708,17,18,71
Java,BenchmarkTest00044,8,20,70
Java,BenchmarkTest00046,10,18,70
Java,BenchmarkTest00118,13,19,70
Java,BenchmarkTest00163,14,19,70
Java,BenchmarkTest00168,17,20,70
Java,BenchmarkTest00217,10,20,70
Java,BenchmarkTest00461,13,18,70
Java,BenchmarkTest00786,12,22,70
Java,BenchmarkTest00816,12,20,70
Java,BenchmarkTest00821,11,21,70
Java,BenchmarkTest00970,18,18,70
Java,BenchmarkTest00982,15,17,70
Java,BenchmarkTest00996,15,17,70
Java,BenchmarkTest00999,15,18,70
Java,BenchmarkTest01006,13,19,70
Java,BenchmarkTest01029,14,21,70
Java,BenchmarkTest01111,16,22,70
Java,BenchmarkTest01309,13,20,70
Java,BenchmarkTest01458,13,19,70
Java,BenchmarkTest01468,15,20,70
Java,BenchmarkTest01673,16,20,70
Java,BenchmarkTest01689,16,21,70
Java,BenchmarkTest01693,17,21,70
Java,BenchmarkTest01713,15,20,70
Java,BenchmarkTest01714,16,21,70
Java,BenchmarkTest01749,15,19,70
Java,BenchmarkTest02005,15,20,70
Java,BenchmarkTest02033,17,21,70
Java,BenchmarkTest02141,17,18,70
Java,BenchmarkTest02206,13,19,70
Java,BenchmarkTest02362,14,20,70
Java,BenchmarkTest02538,12,20,70
Java,BenchmarkTest00021,8,20,69
Java,BenchmarkTest00089,13,19,69
Java,BenchmarkTest00162,14,19,69
Java,BenchmarkTest00197,12,18,69
Java,BenchmarkTest00369,13,18,69
Java,BenchmarkTest00402,13,18,69
Java,BenchmarkTest00453,9,20,69
Java,BenchmarkTest00486,13,18,69
Java,BenchmarkTest00600,10,18,69
Java,BenchmarkTest00653,15,19,69
Java,BenchmarkTest00733,13,18,69
Java,BenchmarkTest00785,12,22,69
Java,BenchmarkTest00820,11,21,69
Java,BenchmarkTest00998,16,18,69
Java,BenchmarkTest01012,16,17,69
Java,BenchmarkTest01026,13,19,69
Java,BenchmarkTest01446,14,17,69
Java,BenchmarkTest01642,13,20,69
Java,BenchmarkTest01688,17,21,69
Java,BenchmarkTest01712,15,20,69
Java,BenchmarkTest01723,15,24,69
Java,BenchmarkTest01747,14,21,69
Java,BenchmarkTest01839,17,20,69
Java,BenchmarkTest01852,16,18,69
Java,BenchmarkTest01928,17,19,69
Java,BenchmarkTest01974,15,19,69
Java,BenchmarkTest02035,16,20,69
Java,BenchmarkTest02270,13,18,69
Java,BenchmarkTest02313,11,18,69
Java,BenchmarkTest02465,14,19,69
Java,BenchmarkTest02567,15,22,69
Java,BenchmarkTest02647,13,20,69
Java,BenchmarkTest02651,15,20,69
Java,BenchmarkTest02654,15,20,69
Java,BenchmarkTest00022,10,18,68
Java,BenchmarkTest00166,15,19,68
Java,BenchmarkTest00242,14,20,68
Java,BenchmarkTest00397,13,18,68
Java,BenchmarkTest00409,13,18,68
Java,BenchmarkTest00596,12,19,68
Java,BenchmarkTest00837,10,20,68
Java,BenchmarkTest00842,11,23,68
Java,BenchmarkTest00953,18,24,68
Java,BenchmarkTest00968,16,17,68
Java,BenchmarkTest01113,17,21,68
Java,BenchmarkTest01158,17,20,68
Java,BenchmarkTest01185,18,19,68
Java,BenchmarkTest01194,17,19,68
Java,BenchmarkTest01215,15,21,68
Java,BenchmarkTest01217,15,19,68
Java,BenchmarkTest01224,19,19,68
Java,BenchmarkTest01301,13,18,68
Java,BenchmarkTest01388,13,21,68
Java,BenchmarkTest01457,14,19,68
Java,BenchmarkTest01461,13,17,68
Java,BenchmarkTest01530,18,17,68
Java,BenchmarkTest01686,17,21,68
Java,BenchmarkTest01727,15,21,68
Java,BenchmarkTest01744,12,18,68
Java,BenchmarkTest01833,12,17,68
Java,BenchmarkTest01850,17,18,68
Java,BenchmarkTest01967,14,21,68
Java,BenchmarkTest02183,12,20,68
Java,BenchmarkTest02266,13,18,68
Java,BenchmarkTest02471,13,19,68
Java,BenchmarkTest02554,14,21,68
Java,BenchmarkTest02586,13,21,68
Java,BenchmarkTest02595,13,21,68
